Std_1,,Std_2,,Std_3,,Std_4,,Std_5,,Std_6,,Std_7,,Std_8,,Std_9,,Std_10,,Std_11,,Std_12,,Std_13,,Std_14,,Std_15,,Std_16,,Std_17,,Std_18,,Std_19,,Std_20,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
441.9633179,0.037372027,441.9633179,0.036497708,441.9633179,0.036731321,441.9633179,0.036886763,441.9633179,0.03767002,441.9633179,0.037095945,441.9633179,0.036768254,441.9633179,0.036160845,441.9633179,0.036264475,441.9633179,0.03622916,441.9633179,0.038067248,441.9633179,0.03743593,441.9633179,0.037756246,441.9633179,0.037770394,441.9633179,0.037066031,441.9633179,0.039024506,441.9633179,0.037779149,441.9633179,0.041975312,441.9633179,0.036164727,441.9633179,0.036980052
441.0422668,0.037247796,441.0422668,0.036706503,441.0422668,0.037263449,441.0422668,0.03706431,441.0422668,0.036932815,441.0422668,0.037316054,441.0422668,0.037447896,441.0422668,0.036386594,441.0422668,0.036196802,441.0422668,0.036395486,441.0422668,0.038030487,441.0422668,0.037199993,441.0422668,0.037089232,441.0422668,0.03850447,441.0422668,0.036887355,441.0422668,0.039084774,441.0422668,0.037566647,441.0422668,0.042989809,441.0422668,0.036404412,441.0422668,0.036898769
439.9674988,0.037429582,439.9674988,0.036825899,439.9674988,0.036966465,439.9674988,0.037121177,439.9674988,0.037127495,439.9674988,0.037386667,439.9674988,0.036595304,439.9674988,0.03661716,439.9674988,0.036503199,439.9674988,0.036282204,439.9674988,0.038241208,439.9674988,0.037494369,439.9674988,0.037154,439.9674988,0.03792768,439.9674988,0.037152447,439.9674988,0.039671469,439.9674988,0.038602151,439.9674988,0.042002626,439.9674988,0.036975514,439.9674988,0.037183072
439.0461121,0.038081434,439.0461121,0.036849175,439.0461121,0.036998432,439.0461121,0.036947131,439.0461121,0.037129693,439.0461121,0.037216462,439.0461121,0.037802644,439.0461121,0.037100062,439.0461121,0.036927346,439.0461121,0.036473271,439.0461121,0.038160253,439.0461121,0.03745015,439.0461121,0.037146471,439.0461121,0.037857715,439.0461121,0.037045959,439.0461121,0.039973259,439.0461121,0.037977543,439.0461121,0.0421082,439.0461121,0.037233893,439.0461121,0.037742466
437.9709778,0.037499618,437.9709778,0.037208144,437.9709778,0.037497815,437.9709778,0.037051059,437.9709778,0.036961,437.9709778,0.037424672,437.9709778,0.037499875,437.9709778,0.036491908,437.9709778,0.036442526,437.9709778,0.036509704,437.9709778,0.038033031,437.9709778,0.037521377,437.9709778,0.0371443,437.9709778,0.038041309,437.9709778,0.037054583,437.9709778,0.039229985,437.9709778,0.037852913,437.9709778,0.041813701,437.9709778,0.036616229,437.9709778,0.037458081
437.0492554,0.037082523,437.0492554,0.036485825,437.0492554,0.037406247,437.0492554,0.037017118,437.0492554,0.037293743,437.0492554,0.037116468,437.0492554,0.036483489,437.0492554,0.036789298,437.0492554,0.036169793,437.0492554,0.036113273,437.0492554,0.037905619,437.0492554,0.037156876,437.0492554,0.037256848,437.0492554,0.038232952,437.0492554,0.03674994,437.0492554,0.038988765,437.0492554,0.03754136,437.0492554,0.041740146,437.0492554,0.036519527,437.0492554,0.036886737
435.9737244,0.037014611,435.9737244,0.036128916,435.9737244,0.036442019,435.9737244,0.036658872,435.9737244,0.036543518,435.9737244,0.037032597,435.9737244,0.03612883,435.9737244,0.035852216,435.9737244,0.035914719,435.9737244,0.035798609,435.9737244,0.037853874,435.9737244,0.036947921,435.9737244,0.037108801,435.9737244,0.037441093,435.9737244,0.036686163,435.9737244,0.03877873,435.9737244,0.037269428,435.9737244,0.041771919,435.9737244,0.036085594,435.9737244,0.037034456
435.0516663,0.036982927,435.0516663,0.036044952,435.0516663,0.036573339,435.0516663,0.036994625,435.0516663,0.036357854,435.0516663,0.036823362,435.0516663,0.036108211,435.0516663,0.035996746,435.0516663,0.03606132,435.0516663,0.035918597,435.0516663,0.037495837,435.0516663,0.037126958,435.0516663,0.036432672,435.0516663,0.03771073,435.0516663,0.03648974,435.0516663,0.039144766,435.0516663,0.037040517,435.0516663,0.041470215,435.0516663,0.035917729,435.0516663,0.036935098
433.975769,0.036877155,433.975769,0.03581851,433.975769,0.036700923,433.975769,0.036245003,433.975769,0.036715038,433.975769,0.037168212,433.975769,0.036104526,433.975769,0.035563473,433.975769,0.035958499,433.975769,0.035645153,433.975769,0.037448965,433.975769,0.036606062,433.975769,0.036430899,433.975769,0.037373211,433.975769,0.036539663,433.975769,0.038854733,433.975769,0.036946174,433.975769,0.041720454,433.975769,0.035769627,433.975769,0.036826659
433.0533752,0.036629524,433.0533752,0.035722803,433.0533752,0.03616349,433.0533752,0.036171004,433.0533752,0.036198039,433.0533752,0.036690954,433.0533752,0.03591964,433.0533752,0.035254654,433.0533752,0.035522908,433.0533752,0.035428669,433.0533752,0.037227068,433.0533752,0.036680277,433.0533752,0.036379274,433.0533752,0.037003901,433.0533752,0.036083177,433.0533752,0.038994797,433.0533752,0.037086554,433.0533752,0.041300338,433.0533752,0.035967443,433.0533752,0.036835421
431.9770813,0.037203997,431.9770813,0.0362674,431.9770813,0.036001526,431.9770813,0.03663082,431.9770813,0.036419049,431.9770813,0.037075251,431.9770813,0.035999812,431.9770813,0.035373315,431.9770813,0.035348967,431.9770813,0.035525687,431.9770813,0.037214205,431.9770813,0.036674418,431.9770813,0.036233831,431.9770813,0.037323277,431.9770813,0.03601199,431.9770813,0.038987122,431.9770813,0.036909677,431.9770813,0.040994637,431.9770813,0.035367135,431.9770813,0.036393378
431.0543823,0.036778647,431.0543823,0.035525013,431.0543823,0.036107678,431.0543823,0.036606401,431.0543823,0.036334325,431.0543823,0.037059322,431.0543823,0.035842098,431.0543823,0.035472486,431.0543823,0.035193425,431.0543823,0.035465267,431.0543823,0.037255045,431.0543823,0.036500353,431.0543823,0.036364101,431.0543823,0.037091997,431.0543823,0.035965811,431.0543823,0.038780201,431.0543823,0.036576267,431.0543823,0.040775158,431.0543823,0.035829082,431.0543823,0.036433123
429.9777222,0.036387015,429.9777222,0.035611492,429.9777222,0.036247253,429.9777222,0.036375951,429.9777222,0.036062557,429.9777222,0.036460996,429.9777222,0.035749279,429.9777222,0.035403728,429.9777222,0.035259452,429.9777222,0.035173662,429.9777222,0.037565574,429.9777222,0.036185998,429.9777222,0.036108069,429.9777222,0.036915142,429.9777222,0.035972841,429.9777222,0.038661964,429.9777222,0.036591277,429.9777222,0.040882338,429.9777222,0.035296205,429.9777222,0.036062445
429.0546875,0.036207017,429.0546875,0.03528798,429.0546875,0.035996098,429.0546875,0.036183465,429.0546875,0.035799,429.0546875,0.036144923,429.0546875,0.035601262,429.0546875,0.035822306,429.0546875,0.034879565,429.0546875,0.035714541,429.0546875,0.036721177,429.0546875,0.036207661,429.0546875,0.035613064,429.0546875,0.037203744,429.0546875,0.036176771,429.0546875,0.038155422,429.0546875,0.036414094,429.0546875,0.041548029,429.0546875,0.035622112,429.0546875,0.035949416
427.9776611,0.03597917,427.9776611,0.035206281,427.9776611,0.036383945,427.9776611,0.035748377,427.9776611,0.036354505,427.9776611,0.036620002,427.9776611,0.035888515,427.9776611,0.034894682,427.9776611,0.034899678,427.9776611,0.035086207,427.9776611,0.036775775,427.9776611,0.036020115,427.9776611,0.035723113,427.9776611,0.036597785,427.9776611,0.035810329,427.9776611,0.037669372,427.9776611,0.036158483,427.9776611,0.040786758,427.9776611,0.035678677,427.9776611,0.035559598
427.0543213,0.035779014,427.0543213,0.03507793,427.0543213,0.036095973,427.0543213,0.035748377,427.0543213,0.035475798,427.0543213,0.035986677,427.0543213,0.035921663,427.0543213,0.034731258,427.0543213,0.034629174,427.0543213,0.034903716,427.0543213,0.036569849,427.0543213,0.035991177,427.0543213,0.036321688,427.0543213,0.036255836,427.0543213,0.035731822,427.0543213,0.037648845,427.0543213,0.036190473,427.0543213,0.040634915,427.0543213,0.034836818,427.0543213,0.035926979
425.9768982,0.035994329,425.9768982,0.035297692,425.9768982,0.035848141,425.9768982,0.035628013,425.9768982,0.035782699,425.9768982,0.036872309,425.9768982,0.035571817,425.9768982,0.034986228,425.9768982,0.035206113,425.9768982,0.034895889,425.9768982,0.037471004,425.9768982,0.036138058,425.9768982,0.036086243,425.9768982,0.036820967,425.9768982,0.035729773,425.9768982,0.037963077,425.9768982,0.036705546,425.9768982,0.040740922,425.9768982,0.035010356,425.9768982,0.035723731
425.0532227,0.036131475,425.0532227,0.035151854,425.0532227,0.035351411,425.0532227,0.035745766,425.0532227,0.035721511,425.0532227,0.036681544,425.0532227,0.035357475,425.0532227,0.035008114,425.0532227,0.034785099,425.0532227,0.03491836,425.0532227,0.036788452,425.0532227,0.036020875,425.0532227,0.035536785,425.0532227,0.036609951,425.0532227,0.035597134,425.0532227,0.038413569,425.0532227,0.036324389,425.0532227,0.04135637,425.0532227,0.034707535,425.0532227,0.03565409
423.9754333,0.036310203,423.9754333,0.034644086,423.9754333,0.03602948,423.9754333,0.035342395,423.9754333,0.035337508,423.9754333,0.03658694,423.9754333,0.035002079,423.9754333,0.034366261,423.9754333,0.034316391,423.9754333,0.03455884,423.9754333,0.036268894,423.9754333,0.035483357,423.9754333,0.035375055,423.9754333,0.035843026,423.9754333,0.035080343,423.9754333,0.037771299,423.9754333,0.035862312,423.9754333,0.039909378,423.9754333,0.03445828,423.9754333,0.035978805
423.0514526,0.035759397,423.0514526,0.034907982,423.0514526,0.035181999,423.0514526,0.035884239,423.0514526,0.035534903,423.0514526,0.036459897,423.0514526,0.035073914,423.0514526,0.034680367,423.0514526,0.034658611,423.0514526,0.035178043,423.0514526,0.036427803,423.0514526,0.035966571,423.0514526,0.035537291,423.0514526,0.036541522,423.0514526,0.036113977,423.0514526,0.037882682,423.0514526,0.036138453,423.0514526,0.040438373,423.0514526,0.034630686,423.0514526,0.035563082
421.9732666,0.035785198,421.9732666,0.034822177,421.9732666,0.034964707,421.9732666,0.035428979,421.9732666,0.035447963,421.9732666,0.035884857,421.9732666,0.035510629,421.9732666,0.034467444,421.9732666,0.034300115,421.9732666,0.03517748,421.9732666,0.03637401,421.9732666,0.035752174,421.9732666,0.035178069,421.9732666,0.036027964,421.9732666,0.035322599,421.9732666,0.037701413,421.9732666,0.035771653,421.9732666,0.040036298,421.9732666,0.034353063,421.9732666,0.035392746
421.0489807,0.03500668,421.0489807,0.034368724,421.0489807,0.035382327,421.0489807,0.035257686,421.0489807,0.034960527,421.0489807,0.035364382,421.0489807,0.034339923,421.0489807,0.034532465,421.0489807,0.034001596,421.0489807,0.034006383,421.0489807,0.03668439,421.0489807,0.035212316,421.0489807,0.035115059,421.0489807,0.035627142,421.0489807,0.03585292,421.0489807,0.037228759,421.0489807,0.03533164,421.0489807,0.040456157,421.0489807,0.034505922,421.0489807,0.035528246
419.9704285,0.035197806,419.9704285,0.034375589,419.9704285,0.035248391,419.9704285,0.035303056,419.9704285,0.03512603,419.9704285,0.035470996,419.9704285,0.035233542,419.9704285,0.03396095,419.9704285,0.03411286,419.9704285,0.034680255,419.9704285,0.036718361,419.9704285,0.035404459,419.9704285,0.034901667,419.9704285,0.035763275,419.9704285,0.035444818,419.9704285,0.037283983,419.9704285,0.035426281,419.9704285,0.039711092,419.9704285,0.034119468,419.9704285,0.035477933
419.0458069,0.035218354,419.0458069,0.034154695,419.0458069,0.03497161,419.0458069,0.034540843,419.0458069,0.034937579,419.0458069,0.035662942,419.0458069,0.035374887,419.0458069,0.033962432,419.0458069,0.033947598,419.0458069,0.034036815,419.0458069,0.036593333,419.0458069,0.035414174,419.0458069,0.034790091,419.0458069,0.035569571,419.0458069,0.034673076,419.0458069,0.037178475,419.0458069,0.035355426,419.0458069,0.039649375,419.0458069,0.034448497,419.0458069,0.034853786
417.9669189,0.03490049,417.9669189,0.034156684,417.9669189,0.035075374,417.9669189,0.034431208,417.9669189,0.034797776,417.9669189,0.035633098,417.9669189,0.035058089,417.9669189,0.034085084,417.9669189,0.033590641,417.9669189,0.033867694,417.9669189,0.035744783,417.9669189,0.035214283,417.9669189,0.034879874,417.9669189,0.035518214,417.9669189,0.035013638,417.9669189,0.037071586,417.9669189,0.0357049,417.9669189,0.039361894,417.9669189,0.033849809,417.9669189,0.034741409
417.0419922,0.035270486,417.0419922,0.033901501,417.0419922,0.034477025,417.0419922,0.034275156,417.0419922,0.03462752,417.0419922,0.035224613,417.0419922,0.034302495,417.0419922,0.03360001,417.0419922,0.03366065,417.0419922,0.034080517,417.0419922,0.035652403,417.0419922,0.034979604,417.0419922,0.034833703,417.0419922,0.035646614,417.0419922,0.034687713,417.0419922,0.036963224,417.0419922,0.034921587,417.0419922,0.039524268,417.0419922,0.033603758,417.0419922,0.034726661
415.9627075,0.034624685,415.9627075,0.033706583,415.9627075,0.034521449,415.9627075,0.034003276,415.9627075,0.034349114,415.9627075,0.034829918,415.9627075,0.034138341,415.9627075,0.033431675,415.9627075,0.033334814,415.9627075,0.033392284,415.9627075,0.03546948,415.9627075,0.034750383,415.9627075,0.034278322,415.9627075,0.035289101,415.9627075,0.034237761,415.9627075,0.036813445,415.9627075,0.034712471,415.9627075,0.039196864,415.9627075,0.033313628,415.9627075,0.034264259
415.0374756,0.034550235,415.0374756,0.033491675,415.0374756,0.033897918,415.0374756,0.033873655,415.0374756,0.033990677,415.0374756,0.034797747,415.0374756,0.033779688,415.0374756,0.033409394,415.0374756,0.03319167,415.0374756,0.033328552,415.0374756,0.035728425,415.0374756,0.034967344,415.0374756,0.034610782,415.0374756,0.035057303,415.0374756,0.034723632,415.0374756,0.03681612,415.0374756,0.034753803,415.0374756,0.038806979,415.0374756,0.033231266,415.0374756,0.034336925
413.9578247,0.034195721,413.9578247,0.033367351,413.9578247,0.033726223,413.9578247,0.03435934,413.9578247,0.034152903,413.9578247,0.034980025,413.9578247,0.0337683,413.9578247,0.033071257,413.9578247,0.033032849,413.9578247,0.033173956,413.9578247,0.035318416,413.9578247,0.034561474,413.9578247,0.033814441,413.9578247,0.035120979,413.9578247,0.034067135,413.9578247,0.036521047,413.9578247,0.034651041,413.9578247,0.03884089,413.9578247,0.033095673,413.9578247,0.034663487
413.0322876,0.034535546,413.0322876,0.032945823,413.0322876,0.033574335,413.0322876,0.033563878,413.0322876,0.033894308,413.0322876,0.034599736,413.0322876,0.033418506,413.0322876,0.032783996,413.0322876,0.033102434,413.0322876,0.032757614,413.0322876,0.034931012,413.0322876,0.034475289,413.0322876,0.033656061,413.0322876,0.035213187,413.0322876,0.034058008,413.0322876,0.036387324,413.0322876,0.034356371,413.0322876,0.038484443,413.0322876,0.032618653,413.0322876,0.034170181
411.952301,0.033885378,411.952301,0.032788906,411.952301,0.033525396,411.952301,0.033714134,411.952301,0.033570811,411.952301,0.034866128,411.952301,0.033035673,411.952301,0.032691464,411.952301,0.032951858,411.952301,0.032621723,411.952301,0.034796655,411.952301,0.033964198,411.952301,0.033551797,411.952301,0.03438111,411.952301,0.034115825,411.952301,0.035968371,411.952301,0.034062207,411.952301,0.038429916,411.952301,0.032474522,411.952301,0.033477303
411.0264282,0.034114398,411.0264282,0.032607127,411.0264282,0.033305131,411.0264282,0.033052906,411.0264282,0.033468273,411.0264282,0.034048181,411.0264282,0.032889891,411.0264282,0.032230861,411.0264282,0.032217231,411.0264282,0.032453932,411.0264282,0.034466069,411.0264282,0.033993952,411.0264282,0.032976739,411.0264282,0.03428793,411.0264282,0.033701491,411.0264282,0.035591345,411.0264282,0.033895932,411.0264282,0.039119668,411.0264282,0.032156486,411.0264282,0.033577748
409.9460754,0.034179591,409.9460754,0.032438535,409.9460754,0.033050198,409.9460754,0.033398688,409.9460754,0.033597045,409.9460754,0.034355249,409.9460754,0.033486392,409.9460754,0.032458283,409.9460754,0.032117795,409.9460754,0.032123592,409.9460754,0.034082562,409.9460754,0.034150746,409.9460754,0.033332355,409.9460754,0.03395132,409.9460754,0.033616763,409.9460754,0.035652377,409.9460754,0.033640705,409.9460754,0.038522404,409.9460754,0.032103442,409.9460754,0.033340625
409.0198975,0.0335919,409.0198975,0.032080613,409.0198975,0.032725461,409.0198975,0.03272105,409.0198975,0.032836143,409.0198975,0.034201995,409.0198975,0.032592896,409.0198975,0.032136526,409.0198975,0.032033712,409.0198975,0.03188353,409.0198975,0.034176257,409.0198975,0.033455662,409.0198975,0.032730371,409.0198975,0.033567682,409.0198975,0.032897655,409.0198975,0.035483301,409.0198975,0.033728797,409.0198975,0.037707031,409.0198975,0.031849157,409.0198975,0.033143334
407.9391785,0.0327086,407.9391785,0.031784035,407.9391785,0.032876879,407.9391785,0.032576632,407.9391785,0.033227887,407.9391785,0.033206116,407.9391785,0.032281719,407.9391785,0.031421393,407.9391785,0.031779327,407.9391785,0.031560805,407.9391785,0.034117337,407.9391785,0.033092655,407.9391785,0.032319419,407.9391785,0.033903934,407.9391785,0.03319782,407.9391785,0.034989931,407.9391785,0.033055365,407.9391785,0.037375662,407.9391785,0.031702269,407.9391785,0.032482274
407.0126953,0.032446373,407.0126953,0.031577565,407.0126953,0.032030143,407.0126953,0.032186955,407.0126953,0.032464504,407.0126953,0.03288129,407.0126953,0.032202035,407.0126953,0.031244745,407.0126953,0.031252451,407.0126953,0.031537481,407.0126953,0.03379228,407.0126953,0.032819059,407.0126953,0.03217034,407.0126953,0.033620622,407.0126953,0.032473765,407.0126953,0.035207659,407.0126953,0.032989811,407.0126953,0.036927853,407.0126953,0.031172985,407.0126953,0.032494858
405.9316406,0.032090258,405.9316406,0.031238349,405.9316406,0.032319643,405.9316406,0.031790271,405.9316406,0.03211958,405.9316406,0.032743126,405.9316406,0.031670943,405.9316406,0.03081941,405.9316406,0.030974923,405.9316406,0.030874938,405.9316406,0.033242054,405.9316406,0.032813475,405.9316406,0.031663984,405.9316406,0.033260107,405.9316406,0.032577075,405.9316406,0.034789924,405.9316406,0.032409415,405.9316406,0.036914919,405.9316406,0.030831639,405.9316406,0.031876259
405.0048523,0.032638494,405.0048523,0.030883221,405.0048523,0.031430408,405.0048523,0.0311892,405.0048523,0.032039396,405.0048523,0.03251921,405.0048523,0.031299245,405.0048523,0.03049181,405.0048523,0.030428836,405.0048523,0.030629288,405.0048523,0.032874562,405.0048523,0.032204181,405.0048523,0.031307507,405.0048523,0.032749463,405.0048523,0.032134242,405.0048523,0.034353625,405.0048523,0.032235045,405.0048523,0.037370898,405.0048523,0.030612983,405.0048523,0.031633023
