Std_1,,Std_2,,Std_3,,Std_4,,Std_5,,Std_6,,Std_7_6_2,,Std_7,,Std_8,,Std_9,,Std_10,,Std_11,,Std_12,,Std_13,,Std_14,,Std_15,,Std_16,,Std_17,,Std_18,,Std_19,,Std_20,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
634.0001221,0.01434293855,634.0001221,0.01441183873,634.0001221,0.01401373465,634.0001221,0.01462441403,634.0001221,0.01358736213,634.0001221,0.01370767504,634.0001221,0.01504990365,634.0001221,0.01438970957,634.0001221,0.01424478553,634.0001221,0.01354265399,634.0001221,0.01442848332,634.0001221,0.01501994394,634.0001221,0.01420883648,634.0001221,0.0142328022,634.0001221,0.01472648233,634.0001221,0.01387489587,634.0001221,0.01513515878,634.0001221,0.01503034122,634.0001221,0.01743631065,634.0001221,0.01419214625,634.0001221,0.01405439992,
632.9718628,0.01420787349,632.9718628,0.01469574217,632.9718628,0.01370305289,632.9718628,0.01406033617,632.9718628,0.0137611907,632.9718628,0.0140556572,632.9718628,0.01513950061,632.9718628,0.01361636911,632.9718628,0.014028145,632.9718628,0.01409592573,632.9718628,0.01384031307,632.9718628,0.01478797104,632.9718628,0.01467761397,632.9718628,0.01424550731,632.9718628,0.01438893378,632.9718628,0.01382011082,632.9718628,0.01501493249,632.9718628,0.0149286557,632.9718628,0.01779470965,632.9718628,0.01409250312,632.9718628,0.01412186399,
631.9433594,0.01383392606,631.9433594,0.01504789386,631.9433594,0.01382628363,631.9433594,0.01461399999,631.9433594,0.01406349149,631.9433594,0.0139875887,631.9433594,0.0147160925,631.9433594,0.0140557643,631.9433594,0.01405851822,631.9433594,0.01361479331,631.9433594,0.01356396638,631.9433594,0.01508862898,631.9433594,0.01440349035,631.9433594,0.01458398905,631.9433594,0.01402966864,631.9433594,0.01349613536,631.9433594,0.01487384457,631.9433594,0.01536487602,631.9433594,0.01758634672,631.9433594,0.01373671647,631.9433594,0.01356182992,
631.0614624,0.0145704709,631.0614624,0.01395580359,631.0614624,0.01376779005,631.0614624,0.01411582064,631.0614624,0.01418789383,631.0614624,0.01413900591,631.0614624,0.01453966089,631.0614624,0.01371454075,631.0614624,0.01354487054,631.0614624,0.0140593471,631.0614624,0.01365317777,631.0614624,0.01532760076,631.0614624,0.01448337268,631.0614624,0.01420297846,631.0614624,0.01421391778,631.0614624,0.01400606148,631.0614624,0.01516676135,631.0614624,0.01552989241,631.0614624,0.01729669608,631.0614624,0.01395444106,631.0614624,0.01431647874,
630.0324097,0.01433919277,630.0324097,0.01421450637,630.0324097,0.01441593282,630.0324097,0.01467193756,630.0324097,0.0140316477,630.0324097,0.01380725671,630.0324097,0.01437962148,630.0324097,0.01379060932,630.0324097,0.01363792457,630.0324097,0.0138486512,630.0324097,0.01410140749,630.0324097,0.01485846844,630.0324097,0.01480195206,630.0324097,0.01390902698,630.0324097,0.01411812007,630.0324097,0.01391597651,630.0324097,0.01502093486,630.0324097,0.01525793783,630.0324097,0.01770264842,630.0324097,0.01369990036,630.0324097,0.01353806071,
629.0029907,0.01445578039,629.0029907,0.01388748456,629.0029907,0.01370732766,629.0029907,0.01498478744,629.0029907,0.01426361687,629.0029907,0.01427846402,629.0029907,0.01442128513,629.0029907,0.0140057411,629.0029907,0.0136291096,629.0029907,0.01369434316,629.0029907,0.0141082257,629.0029907,0.01557134464,629.0029907,0.01414906047,629.0029907,0.01399277523,629.0029907,0.01450274978,629.0029907,0.01376525126,629.0029907,0.01478181127,629.0029907,0.01465223171,629.0029907,0.01742267422,629.0029907,0.01394393574,629.0029907,0.01369332802,
627.9732666,0.01406977419,627.9732666,0.01522555109,627.9732666,0.01412031334,627.9732666,0.01425310411,627.9732666,0.01429689582,627.9732666,0.01385319419,627.9732666,0.01410130039,627.9732666,0.01351752505,627.9732666,0.01401333325,627.9732666,0.01370470878,627.9732666,0.01401405502,627.9732666,0.01473044604,627.9732666,0.01436635014,627.9732666,0.01435548719,627.9732666,0.01436081156,627.9732666,0.01374280732,627.9732666,0.01509299781,627.9732666,0.01446057018,627.9732666,0.01759443246,627.9732666,0.01364529692,627.9732666,0.01342150662,
626.9432983,0.01441229414,626.9432983,0.01425008196,626.9432983,0.01395208854,626.9432983,0.01431508735,626.9432983,0.01396331564,626.9432983,0.01436442416,626.9432983,0.0149601372,626.9432983,0.01330041979,626.9432983,0.01361586154,626.9432983,0.01406541653,626.9432983,0.01363995485,626.9432983,0.01527104899,626.9432983,0.01456088759,626.9432983,0.01425294392,626.9432983,0.01442655642,626.9432983,0.01400999166,626.9432983,0.01506603695,626.9432983,0.01510602329,626.9432983,0.01813526824,626.9432983,0.01405429374,626.9432983,0.01441151742,
626.0602417,0.01438582968,626.0602417,0.01496032439,626.0602417,0.01418781374,626.0602417,0.01490189228,626.0602417,0.01402020454,626.0602417,0.01428710483,626.0602417,0.01497881208,626.0602417,0.01390899997,626.0602417,0.01425717026,626.0602417,0.01424079947,626.0602417,0.01417885348,626.0602417,0.01541140769,626.0602417,0.01455507893,626.0602417,0.01478464995,626.0602417,0.01416037325,626.0602417,0.01421019994,626.0602417,0.01559675392,626.0602417,0.01454533543,626.0602417,0.017656032,626.0602417,0.01345971413,626.0602417,0.01424879767,
625.0296631,0.01465421263,625.0296631,0.01391683146,625.0296631,0.0142801227,625.0296631,0.0142060006,625.0296631,0.01402212959,625.0296631,0.01395607088,625.0296631,0.01498050056,625.0296631,0.01414392609,625.0296631,0.01429539733,625.0296631,0.01394000649,625.0296631,0.01366904471,625.0296631,0.01527185366,625.0296631,0.01489792764,625.0296631,0.01409408078,625.0296631,0.01441224013,625.0296631,0.01378970034,625.0296631,0.01520214695,625.0296631,0.01492975466,625.0296631,0.01738247462,625.0296631,0.01377511118,625.0296631,0.0148323793,
623.9988403,0.0143778557,623.9988403,0.01407236792,623.9988403,0.01426974311,623.9988403,0.01456372533,623.9988403,0.01411183551,623.9988403,0.01377775613,623.9988403,0.01496536192,623.9988403,0.01418433618,623.9988403,0.0139316665,623.9988403,0.01429261547,623.9988403,0.01414598525,623.9988403,0.01529807691,623.9988403,0.01457994711,623.9988403,0.01463798806,623.9988403,0.01507332642,623.9988403,0.01451522298,623.9988403,0.01495142933,623.9988403,0.0147243673,623.9988403,0.01764656976,623.9988403,0.01446910761,623.9988403,0.01423630584,
622.9677124,0.01398502197,622.9677124,0.01434497256,622.9677124,0.01433734689,622.9677124,0.01449533645,622.9677124,0.01422055159,622.9677124,0.01403017715,622.9677124,0.01483792346,622.9677124,0.01416417118,622.9677124,0.01459547412,622.9677124,0.01383299101,622.9677124,0.01422493812,622.9677124,0.01550912857,622.9677124,0.01496343222,622.9677124,0.01441633422,622.9677124,0.01465303451,622.9677124,0.01438360848,622.9677124,0.01537796389,622.9677124,0.01498242933,622.9677124,0.01830487885,622.9677124,0.01392001193,622.9677124,0.01440185774,
621.9362793,0.01480460353,621.9362793,0.01440367755,621.9362793,0.01384629961,621.9362793,0.01413900591,621.9362793,0.01406653877,621.9362793,0.01450887974,621.9362793,0.01471036207,621.9362793,0.01396275405,621.9362793,0.01394858677,621.9362793,0.01409758348,621.9362793,0.01410544477,621.9362793,0.01564661227,621.9362793,0.01429194678,621.9362793,0.01463531051,621.9362793,0.01488571148,621.9362793,0.0136676291,621.9362793,0.01536956895,621.9362793,0.01480551437,621.9362793,0.01841608062,621.9362793,0.0138956625,621.9362793,0.01435786858,
621.052002,0.01497088093,621.052002,0.01400480513,621.052002,0.01418208983,621.052002,0.01420613471,621.052002,0.01435294561,621.052002,0.01429216098,621.052002,0.01469408162,621.052002,0.01416938659,621.052002,0.01422718447,621.052002,0.01388240606,621.052002,0.01418091357,621.052002,0.01528056804,621.052002,0.01539381407,621.052002,0.01511990745,621.052002,0.01434376836,621.052002,0.01399175916,621.052002,0.01589383744,621.052002,0.01528493874,621.052002,0.01841921359,621.052002,0.01397427544,621.052002,0.01399587654,
620.0200195,0.01493243407,620.0200195,0.01403696742,620.0200195,0.01369840465,620.0200195,0.01452469826,620.0200195,0.01511218864,620.0200195,0.01472209115,620.0200195,0.0151021909,620.0200195,0.0144689735,620.0200195,0.01398836356,620.0200195,0.01375878509,620.0200195,0.01446712762,620.0200195,0.01553729735,620.0200195,0.01429636031,620.0200195,0.01462478843,620.0200195,0.01451602578,620.0200195,0.01424125489,620.0200195,0.01509452518,620.0200195,0.01506408025,620.0200195,0.01828192919,620.0200195,0.01369054988,620.0200195,0.01418069936,
618.9877319,0.01424481254,618.9877319,0.01471387036,618.9877319,0.01410384011,618.9877319,0.01502326597,618.9877319,0.01491501927,618.9877319,0.01445743907,618.9877319,0.01503042132,618.9877319,0.01425259653,618.9877319,0.01428327896,618.9877319,0.01437105983,618.9877319,0.01446158718,618.9877319,0.0159193743,618.9877319,0.01436771452,618.9877319,0.01421643235,618.9877319,0.01392960828,618.9877319,0.01380185876,618.9877319,0.01513095014,618.9877319,0.01478746254,618.9877319,0.01760451496,618.9877319,0.01416326221,618.9877319,0.0138936853,
617.9552002,0.01461911295,617.9552002,0.01460752077,617.9552002,0.01397339348,617.9552002,0.0148361288,617.9552002,0.01419185195,617.9552002,0.01396569517,617.9552002,0.01449822728,617.9552002,0.01417620573,617.9552002,0.01442131214,617.9552002,0.01324205007,617.9552002,0.01422212925,617.9552002,0.01498189382,617.9552002,0.01432586927,617.9552002,0.01471499447,617.9552002,0.01442353334,617.9552002,0.01393997949,617.9552002,0.01530738175,617.9552002,0.01455673855,617.9552002,0.01795898005,617.9552002,0.01366092451,617.9552002,0.01359809935,
617.0698853,0.01483870018,617.0698853,0.01413371041,617.0698853,0.0140029341,617.0698853,0.0148662366,617.0698853,0.01390001923,617.0698853,0.01375958696,617.0698853,0.01476335898,617.0698853,0.01325672865,617.0698853,0.01442425512,617.0698853,0.01379587315,617.0698853,0.01341189537,617.0698853,0.01455114409,617.0698853,0.01511079445,617.0698853,0.01418663654,617.0698853,0.01368763857,617.0698853,0.01421322301,617.0698853,0.0149840368,617.0698853,0.01477988251,617.0698853,0.01812887192,617.0698853,0.01376030874,617.0698853,0.01414422039,
616.0368042,0.0144646652,616.0368042,0.01404116582,616.0368042,0.0137488991,616.0368042,0.01433044486,616.0368042,0.01396026835,616.0368042,0.01434837002,616.0368042,0.01461523119,616.0368042,0.01385674905,616.0368042,0.0138376141,616.0368042,0.01361423172,616.0368042,0.01387326512,616.0368042,0.01496554911,616.0368042,0.01460093539,616.0368042,0.01426342968,616.0368042,0.01425639447,616.0368042,0.01385330129,616.0368042,0.01495911926,616.0368042,0.01436969452,616.0368042,0.0177344121,616.0368042,0.01388865989,616.0368042,0.01396761928,
615.003418,0.01424994785,615.003418,0.01419158466,615.003418,0.01369429007,615.003418,0.014099936,615.003418,0.01390742324,615.003418,0.01388042793,615.003418,0.01379777025,615.003418,0.01382703148,615.003418,0.01371798757,615.003418,0.01387203578,615.003418,0.01327807922,615.003418,0.01514987461,615.003418,0.01420284528,615.003418,0.01454892196,615.003418,0.0149019463,615.003418,0.01383691933,615.003418,0.01435934007,615.003418,0.01473722141,615.003418,0.01751233265,615.003418,0.01359983534,615.003418,0.014092342,
613.9697266,0.01461844426,613.9697266,0.01399681158,613.9697266,0.01396457199,613.9697266,0.01393840183,613.9697266,0.0131840352,613.9697266,0.01439870056,613.9697266,0.01448690519,613.9697266,0.01348590851,613.9697266,0.01411122084,613.9697266,0.01367409434,613.9697266,0.01331595425,613.9697266,0.01556721237,613.9697266,0.01435433701,613.9697266,0.01411814708,613.9697266,0.01425254252,613.9697266,0.01352123637,613.9697266,0.01525815297,613.9697266,0.0142326951,613.9697266,0.01779595017,613.9697266,0.01429796591,613.9697266,0.01371408626,
612.935791,0.01404977497,612.935791,0.01405974757,612.935791,0.01398344524,612.935791,0.01433659811,612.935791,0.01322694495,612.935791,0.01339673158,612.935791,0.01452555414,612.935791,0.01431399118,612.935791,0.01371424645,612.935791,0.01326049119,612.935791,0.01359505486,612.935791,0.01467217878,612.935791,0.01384266466,612.935791,0.01442321204,612.935791,0.01479115803,612.935791,0.0135250017,612.935791,0.01492120791,612.935791,0.01413611695,612.935791,0.0176978223,612.935791,0.0134140579,612.935791,0.01362721343,
612.0493164,0.01465338282,612.0493164,0.01414277591,612.0493164,0.01392305922,612.0493164,0.01367973071,612.0493164,0.01381008979,612.0493164,0.01355763618,612.0493164,0.01460923441,612.0493164,0.01401769184,612.0493164,0.01378967427,612.0493164,0.01348889899,612.0493164,0.01328451186,612.0493164,0.015238313,612.0493164,0.0140353106,612.0493164,0.01369097736,612.0493164,0.01400271989,612.0493164,0.01379990857,612.0493164,0.01490974147,612.0493164,0.01448931452,612.0493164,0.01748524792,612.0493164,0.0133197438,612.0493164,0.01392057352,
611.0148315,0.01375269331,611.0148315,0.01380816568,611.0148315,0.01335706096,611.0148315,0.01388983615,611.0148315,0.01363167446,611.0148315,0.01342361607,611.0148315,0.01432835776,611.0148315,0.01323305629,611.0148315,0.01357339416,611.0148315,0.01341491193,611.0148315,0.01346078143,611.0148315,0.01488137245,611.0148315,0.01376976725,611.0148315,0.01391990576,611.0148315,0.01437344123,611.0148315,0.01338914968,611.0148315,0.01467651688,611.0148315,0.01459193975,611.0148315,0.01747252792,611.0148315,0.01345731039,611.0148315,0.01368269604,
609.9799805,0.01428780053,609.9799805,0.01378547866,609.9799805,0.01346171647,609.9799805,0.01409779675,609.9799805,0.01329825725,609.9799805,0.01398077141,609.9799805,0.01372418553,609.9799805,0.01377233211,609.9799805,0.01398034394,609.9799805,0.01349709649,609.9799805,0.01286813337,609.9799805,0.01505762152,609.9799805,0.0138864154,609.9799805,0.01371448766,609.9799805,0.01396243367,609.9799805,0.01377094258,609.9799805,0.01493875682,609.9799805,0.01430433337,609.9799805,0.01733045094,609.9799805,0.01315996703,609.9799805,0.01316845231,
608.9449463,0.01394289266,608.9449463,0.01374371629,608.9449463,0.01338292938,608.9449463,0.01377553865,608.9449463,0.01386864204,608.9449463,0.01385396998,608.9449463,0.01384060737,608.9449463,0.01346943341,608.9449463,0.01373781171,608.9449463,0.01346302498,608.9449463,0.01369212661,608.9449463,0.01458559558,608.9449463,0.01390261203,608.9449463,0.01379138418,608.9449463,0.01468711998,608.9449463,0.01357806753,608.9449463,0.01457662787,608.9449463,0.01449608523,608.9449463,0.01740068756,608.9449463,0.01317317504,608.9449463,0.01389055792,
608.0574951,0.01463643461,608.0574951,0.01331843622,608.0574951,0.01350516081,608.0574951,0.01366453059,608.0574951,0.013520943,608.0574951,0.0133291129,608.0574951,0.01375421695,608.0574951,0.01321584359,608.0574951,0.01338602602,608.0574951,0.01317557693,608.0574951,0.01336579025,608.0574951,0.0149286557,608.0574951,0.01350387931,608.0574951,0.01350620203,608.0574951,0.01379058231,608.0574951,0.01367366686,608.0574951,0.01473009773,608.0574951,0.01443190873,608.0574951,0.01762276515,608.0574951,0.01336328126,608.0574951,0.01363942027,
607.0218506,0.01380266063,607.0218506,0.01379627455,607.0218506,0.01314275805,607.0218506,0.01347680297,607.0218506,0.01331776846,607.0218506,0.01353750005,607.0218506,0.01415660232,607.0218506,0.01309281308,607.0218506,0.01329097059,607.0218506,0.0130533576,607.0218506,0.01336872671,607.0218506,0.01506006066,607.0218506,0.0135591859,607.0218506,0.01364316046,607.0218506,0.01408399921,607.0218506,0.0138158882,607.0218506,0.01455558743,607.0218506,0.01414991636,607.0218506,0.01776806638,607.0218506,0.01326844469,607.0218506,0.0132728219,
605.9859619,0.01367179677,605.9859619,0.01419717446,605.9859619,0.01341456547,605.9859619,0.01338928286,605.9859619,0.0138957696,605.9859619,0.01340191066,605.9859619,0.01372188795,605.9859619,0.0129334135,605.9859619,0.0132071441,605.9859619,0.01291541196,605.9859619,0.01334953401,605.9859619,0.01435358729,605.9859619,0.01370388083,605.9859619,0.01385127008,605.9859619,0.01399445906,605.9859619,0.01320316829,605.9859619,0.01475079823,605.9859619,0.01389849558,605.9859619,0.01762055419,605.9859619,0.01275551785,605.9859619,0.01332612336,
604.9497681,0.01399560831,604.9497681,0.01325128414,604.9497681,0.01329985913,604.9497681,0.0137606021,604.9497681,0.01342508383,604.9497681,0.01339112502,604.9497681,0.01406691317,604.9497681,0.01322358288,604.9497681,0.01313542016,604.9497681,0.01340853143,604.9497681,0.01313080452,604.9497681,0.01466173679,604.9497681,0.01358364988,604.9497681,0.01434665825,604.9497681,0.01426334959,604.9497681,0.01316762529,604.9497681,0.01438459847,604.9497681,0.0141629139,604.9497681,0.01720980369,604.9497681,0.01327893324,604.9497681,0.01406533644,
604.0614014,0.01386228111,604.0614014,0.01397438254,604.0614014,0.01374547929,604.0614014,0.01365440618,604.0614014,0.01370206475,604.0614014,0.01326905843,604.0614014,0.01423175912,604.0614014,0.01421343628,604.0614014,0.01393888332,604.0614014,0.01303273812,604.0614014,0.01307128463,604.0614014,0.01459169947,604.0614014,0.01402672753,604.0614014,0.01376399584,604.0614014,0.0142331766,604.0614014,0.01339197904,604.0614014,0.01432841085,604.0614014,0.01430981699,604.0614014,0.01704772748,604.0614014,0.01297184452,604.0614014,0.01365705114,
603.0247192,0.01346494723,603.0247192,0.01349170227,603.0247192,0.01316066086,603.0247192,0.01396363601,603.0247192,0.01379437651,603.0247192,0.01336830016,603.0247192,0.01439634524,603.0247192,0.01289693266,603.0247192,0.01340789068,603.0247192,0.01315367036,603.0247192,0.01314510591,603.0247192,0.01493272837,603.0247192,0.01379718259,603.0247192,0.01324786805,603.0247192,0.01377243921,603.0247192,0.01287919935,603.0247192,0.01457306743,603.0247192,0.01440129615,603.0247192,0.01714562811,603.0247192,0.01305301115,603.0247192,0.01322163455,
601.9876709,0.01365926769,601.9876709,0.01355915889,601.9876709,0.01312349457,601.9876709,0.01304402109,601.9876709,0.01297875214,601.9876709,0.0133353062,601.9876709,0.01381276175,601.9876709,0.0132718347,601.9876709,0.01347650867,601.9876709,0.01317835227,601.9876709,0.01330829319,601.9876709,0.01446501352,601.9876709,0.01360603236,601.9876709,0.01393647771,601.9876709,0.01357910968,601.9876709,0.01310575195,601.9876709,0.01431682706,601.9876709,0.0138580855,601.9876709,0.01723434031,601.9876709,0.01325187087,601.9876709,0.01370136999,
600.9504395,0.01371534262,600.9504395,0.0138418097,600.9504395,0.01316108834,600.9504395,0.01440924313,600.9504395,0.01340348553,600.9504395,0.01379509829,600.9504395,0.01352996938,600.9504395,0.01330108661,600.9504395,0.01349359844,600.9504395,0.01316404995,600.9504395,0.01328301709,600.9504395,0.01447237283,600.9504395,0.01357179135,600.9504395,0.01304828934,600.9504395,0.01372295618,600.9504395,0.0131043382,600.9504395,0.01470803283,600.9504395,0.01354390942,600.9504395,0.01691679843,600.9504395,0.01293501351,600.9504395,0.01304260734,
