t=0,,t=1,,t=2,,t=3,,t=4,,t=5,,t=6,,t=7,,t=8,,t=9,,t=10,,t=11,,t=12,,t=13,,t=14,,t=15,,t=16,,t=17,,t=18,,t=19,,t=20,,t=30,,t=50,,t=60,,t=120,,t=180,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
758.0432739,-0.002406308,758.0432739,-0.00319302,758.0432739,-0.00493446,758.0432739,-0.001448129,758.0432739,0.00325691,758.0432739,-0.000698669,758.0432739,-0.00176664,758.0432739,-0.002085123,758.0432739,-0.002055908,758.0432739,-0.0035177,758.0432739,-0.002019425,758.0432739,0.003053162,758.0432739,0.00936674,758.0432739,-0.004888594,758.0432739,0.000307997,758.0432739,-0.002400799,758.0432739,-0.004002163,758.0432739,-0.002035812,758.0432739,-0.002126134,758.0432739,-0.002867993,758.0432739,-0.002814913,758.0432739,-0.004256265,758.0432739,0.002375855,758.0432739,0.00042453,758.0432739,-0.001096026,758.0432739,-0.001394772
757.055481,-0.003418113,757.055481,-0.004313373,757.055481,-0.005148266,757.055481,-0.001007555,757.055481,0.0029268,757.055481,-0.001969591,757.055481,-0.001936709,757.055481,-0.002559297,757.055481,-0.002381645,757.055481,-0.004769965,757.055481,-0.003016656,757.055481,0.002669368,757.055481,0.008797901,757.055481,-0.003772702,757.055481,0.000700988,757.055481,-0.00285457,757.055481,-0.004627895,757.055481,-0.00200479,757.055481,-0.00325037,757.055481,-0.003477128,757.055481,-0.004135925,757.055481,-0.004158898,757.055481,0.001467051,757.055481,0.000378436,757.055481,-0.000440511,757.055481,-0.001546054
756.0672607,-0.00401432,756.0672607,-0.003162903,756.0672607,-0.005124629,756.0672607,-0.001826602,756.0672607,0.003898607,756.0672607,-0.00091204,756.0672607,-0.002152975,756.0672607,-0.002427313,756.0672607,-0.002537217,756.0672607,-0.004619853,756.0672607,-0.002409242,756.0672607,0.003021777,756.0672607,0.008611419,756.0672607,-0.004434894,756.0672607,0.001330452,756.0672607,-0.003248726,756.0672607,-0.004537784,756.0672607,-0.002102796,756.0672607,-0.002646835,756.0672607,-0.002491663,756.0672607,-0.004106745,756.0672607,-0.00442567,756.0672607,0.001083046,756.0672607,-0.000517204,756.0672607,0.000185435,756.0672607,-0.002417274
754.937439,-0.003004008,754.937439,-0.004363913,754.937439,-0.005645531,754.937439,-0.002004481,754.937439,0.002706172,754.937439,-0.00157422,754.937439,-0.002660419,754.937439,-0.003276319,754.937439,-0.002827618,754.937439,-0.004763717,754.937439,-0.003174775,754.937439,0.002928051,754.937439,0.007922152,754.937439,-0.004643569,754.937439,7.76E-05,754.937439,-0.002747679,754.937439,-0.004567345,754.937439,-0.003163571,754.937439,-0.002600624,754.937439,-0.003332837,754.937439,-0.004046584,754.937439,-0.003742317,754.937439,0.000555117,754.937439,-0.001068861,754.937439,-0.001054297,754.937439,-0.002469116
753.9484863,-0.003932188,753.9484863,-0.004448628,753.9484863,-0.005822874,753.9484863,-0.001094838,753.9484863,0.002283128,753.9484863,-0.003425766,753.9484863,-0.002314396,753.9484863,-0.002064771,753.9484863,-0.003659518,753.9484863,-0.005194924,753.9484863,-0.003138283,753.9484863,0.002570849,753.9484863,0.00845062,753.9484863,-0.004999769,753.9484863,-0.000809889,753.9484863,-0.002703228,753.9484863,-0.005573367,753.9484863,-0.003712957,753.9484863,-0.001910628,753.9484863,-0.002904559,753.9484863,-0.00524623,753.9484863,-0.006615104,753.9484863,-0.000259817,753.9484863,-0.00151283,753.9484863,-0.00127983,753.9484863,-0.002551474
752.9591675,-0.004848713,752.9591675,-0.004104693,752.9591675,-0.006688165,752.9591675,-0.002378813,752.9591675,0.002450875,752.9591675,-0.002411199,752.9591675,-0.002603351,752.9591675,-0.003391453,752.9591675,-0.002199131,752.9591675,-0.005205001,752.9591675,-0.003082871,752.9591675,0.002272693,752.9591675,0.008696608,752.9591675,-0.004559712,752.9591675,-0.000710609,752.9591675,-0.003293789,752.9591675,-0.005541574,752.9591675,-0.002625016,752.9591675,-0.003027761,752.9591675,-0.004043147,752.9591675,-0.004446373,752.9591675,-0.005729485,752.9591675,0.000908304,752.9591675,-0.000911368,752.9591675,-0.001853667,752.9591675,-0.002183008
751.9694824,-0.00467594,751.9694824,-0.00462057,751.9694824,-0.007314369,751.9694824,-0.000924439,751.9694824,0.002468942,751.9694824,-0.00263114,751.9694824,-0.00234313,751.9694824,-0.003332734,751.9694824,-0.00332513,751.9694824,-0.005247407,751.9694824,-0.002033957,751.9694824,0.002796489,751.9694824,0.007514911,751.9694824,-0.006424107,751.9694824,-0.000682801,751.9694824,-0.003962406,751.9694824,-0.005642413,751.9694824,-0.004139976,751.9694824,-0.0024616,751.9694824,-0.003910332,751.9694824,-0.004881529,751.9694824,-0.005864351,751.9694824,0.000538633,751.9694824,-0.001225575,751.9694824,-0.000947014,751.9694824,-0.003661725
750.9794312,-0.003891039,750.9794312,-0.004649972,750.9794312,-0.006611024,750.9794312,-0.002457224,750.9794312,0.00280889,750.9794312,-0.002662014,750.9794312,-0.003064622,750.9794312,-0.003443179,750.9794312,-0.003364278,750.9794312,-0.005310828,750.9794312,-0.004212738,750.9794312,0.002688746,750.9794312,0.007741159,750.9794312,-0.005058059,750.9794312,-0.001221961,750.9794312,-0.003731179,750.9794312,-0.006081734,750.9794312,-0.003635645,750.9794312,-0.00273667,750.9794312,-0.004669793,750.9794312,-0.005396331,750.9794312,-0.005161313,750.9794312,0.000367089,750.9794312,-0.001899185,750.9794312,-0.001377948,750.9794312,-0.002439
749.9890747,-0.00442977,749.9890747,-0.004535581,749.9890747,-0.006422219,749.9890747,-0.002444817,749.9890747,0.001282964,749.9890747,-0.003316653,749.9890747,-0.002140199,749.9890747,-0.003147175,749.9890747,-0.003285414,749.9890747,-0.005991209,749.9890747,-0.003721272,749.9890747,0.001863459,749.9890747,0.007738972,749.9890747,-0.006008519,749.9890747,-0.000791648,749.9890747,-0.003541374,749.9890747,-0.005255489,749.9890747,-0.00328305,749.9890747,-0.003467062,749.9890747,-0.004241039,749.9890747,-0.005505229,749.9890747,-0.005295792,749.9890747,-0.000183389,749.9890747,-0.001636891,749.9890747,-0.001996184,749.9890747,-0.002942768
748.9983521,-0.004787784,748.9983521,-0.005066605,748.9983521,-0.006652834,748.9983521,-0.002603094,748.9983521,0.002329294,748.9983521,-0.003353438,748.9983521,-0.003298413,748.9983521,-0.003852452,748.9983521,-0.003244461,748.9983521,-0.006244202,748.9983521,-0.00436135,748.9983521,0.002162322,748.9983521,0.007229451,748.9983521,-0.006604345,748.9983521,-0.001083115,748.9983521,-0.004248422,748.9983521,-0.006006936,748.9983521,-0.00396374,748.9983521,-0.004399328,748.9983521,-0.005451295,748.9983521,-0.005336041,748.9983521,-0.006514031,748.9983521,-2.51E-05,748.9983521,-0.001199399,748.9983521,-0.001834283,748.9983521,-0.003399723
748.0072632,-0.005329904,748.0072632,-0.005888868,748.0072632,-0.006132272,748.0072632,-0.002638704,748.0072632,0.001316535,748.0072632,-0.002636131,748.0072632,-0.003407839,748.0072632,-0.003839316,748.0072632,-0.00466841,748.0072632,-0.005685952,748.0072632,-0.004589885,748.0072632,0.00150591,748.0072632,0.007454075,748.0072632,-0.006421046,748.0072632,-0.001810362,748.0072632,-0.004086436,748.0072632,-0.006276607,748.0072632,-0.004694224,748.0072632,-0.003744473,748.0072632,-0.00491854,748.0072632,-0.005293951,748.0072632,-0.006726348,748.0072632,-0.000400633,748.0072632,-0.002350442,748.0072632,-0.002423761,748.0072632,-0.00333371
747.0158081,-0.005485088,747.0158081,-0.004460004,747.0158081,-0.007306529,747.0158081,-0.003235828,747.0158081,0.002347642,747.0158081,-0.002590537,747.0158081,-0.003410767,747.0158081,-0.003785328,747.0158081,-0.004354687,747.0158081,-0.006766872,747.0158081,-0.004514421,747.0158081,0.001662131,747.0158081,0.006827565,747.0158081,-0.005724989,747.0158081,-0.001715745,747.0158081,-0.003734926,747.0158081,-0.006142583,747.0158081,-0.003818686,747.0158081,-0.003892425,747.0158081,-0.004607559,747.0158081,-0.006910333,747.0158081,-0.00753352,747.0158081,-0.00035501,747.0158081,-0.002685169,747.0158081,-0.002160908,747.0158081,-0.00460971
746.0239868,-0.005944688,746.0239868,-0.005850151,746.0239868,-0.008944463,746.0239868,-0.003774036,746.0239868,0.001754232,746.0239868,-0.003732513,746.0239868,-0.004456673,746.0239868,-0.005321517,746.0239868,-0.004573185,746.0239868,-0.007155916,746.0239868,-0.00510053,746.0239868,0.000126523,746.0239868,0.006858385,746.0239868,-0.007355653,746.0239868,-0.002213965,746.0239868,-0.006313703,746.0239868,-0.007443909,746.0239868,-0.005339519,746.0239868,-0.005016965,746.0239868,-0.006310539,746.0239868,-0.0066718,746.0239868,-0.007338396,746.0239868,-0.001734928,746.0239868,-0.002724271,746.0239868,-0.003035627,746.0239868,-0.005024335
745.0318604,-0.006554116,745.0318604,-0.007035307,745.0318604,-0.008818769,745.0318604,-0.004004728,745.0318604,0.000637832,745.0318604,-0.004078948,745.0318604,-0.004184229,745.0318604,-0.005534776,745.0318604,-0.005452727,745.0318604,-0.007772598,745.0318604,-0.005043781,745.0318604,0.000314318,745.0318604,0.00568162,745.0318604,-0.007411387,745.0318604,-0.002762495,745.0318604,-0.005632142,745.0318604,-0.007492457,745.0318604,-0.005704857,745.0318604,-0.005631068,745.0318604,-0.005506814,745.0318604,-0.006983753,745.0318604,-0.007476733,745.0318604,-0.001277249,745.0318604,-0.00401827,745.0318604,-0.003984414,745.0318604,-0.005262598
744.0393677,-0.006504902,744.0393677,-0.006413292,744.0393677,-0.009109209,744.0393677,-0.004010884,744.0393677,0.000949862,744.0393677,-0.004587785,744.0393677,-0.004153053,744.0393677,-0.005386155,744.0393677,-0.005687076,744.0393677,-0.007658417,744.0393677,-0.005258353,744.0393677,0.000665987,744.0393677,0.005726549,744.0393677,-0.007810127,744.0393677,-0.003017324,744.0393677,-0.005953472,744.0393677,-0.008261179,744.0393677,-0.005996009,744.0393677,-0.005347241,744.0393677,-0.005724682,744.0393677,-0.006541928,744.0393677,-0.00873683,744.0393677,-0.00230662,744.0393677,-0.00350481,744.0393677,-0.003694939,744.0393677,-0.005673943
743.0465088,-0.006527852,743.0465088,-0.007165083,743.0465088,-0.008913778,743.0465088,-0.004173974,743.0465088,-0.000354803,743.0465088,-0.005541472,743.0465088,-0.005285461,743.0465088,-0.005631784,743.0465088,-0.005848465,743.0465088,-0.008029638,743.0465088,-0.006068562,743.0465088,-0.000312952,743.0465088,0.005623557,743.0465088,-0.007979015,743.0465088,-0.003050844,743.0465088,-0.006825536,743.0465088,-0.008291808,743.0465088,-0.006294569,743.0465088,-0.006149321,743.0465088,-0.007121693,743.0465088,-0.006841182,743.0465088,-0.008411714,743.0465088,-0.002174972,743.0465088,-0.003381333,743.0465088,-0.003648428,743.0465088,-0.00494009
742.0532837,-0.006647379,742.0532837,-0.008214393,742.0532837,-0.009729099,742.0532837,-0.005040864,742.0532837,-3.60E-05,742.0532837,-0.005104214,742.0532837,-0.004355609,742.0532837,-0.006186123,742.0532837,-0.005615226,742.0532837,-0.008387694,742.0532837,-0.005919205,742.0532837,-0.000752319,742.0532837,0.005721067,742.0532837,-0.008378503,742.0532837,-0.002049055,742.0532837,-0.006319418,742.0532837,-0.008088793,742.0532837,-0.005626571,742.0532837,-0.0058076,742.0532837,-0.006545804,742.0532837,-0.007105293,742.0532837,-0.008005649,742.0532837,-0.002781272,742.0532837,-0.004451395,742.0532837,-0.004478964,742.0532837,-0.005660248
741.0597534,-0.007477089,741.0597534,-0.007102645,741.0597534,-0.009443126,741.0597534,-0.004718192,741.0597534,-0.00022308,741.0597534,-0.004966399,741.0597534,-0.005573571,741.0597534,-0.006166727,741.0597534,-0.006312428,741.0597534,-0.00694977,741.0597534,-0.006095007,741.0597534,-0.000583543,741.0597534,0.005173195,741.0597534,-0.008453401,741.0597534,-0.0033932,741.0597534,-0.006032465,741.0597534,-0.00742121,741.0597534,-0.005733879,741.0597534,-0.006173924,741.0597534,-0.005869305,741.0597534,-0.008077562,741.0597534,-0.008431009,741.0597534,-0.001615331,741.0597534,-0.004066228,741.0597534,-0.003240196,741.0597534,-0.005995447
740.0658569,-0.007364968,740.0658569,-0.007820906,740.0658569,-0.00968151,740.0658569,-0.004721879,740.0658569,0.000142396,740.0658569,-0.006249101,740.0658569,-0.005743842,740.0658569,-0.006845463,740.0658569,-0.006400334,740.0658569,-0.008807912,740.0658569,-0.006407936,740.0658569,-0.000770201,740.0658569,0.004407476,740.0658569,-0.008122432,740.0658569,-0.003570284,740.0658569,-0.005990647,740.0658569,-0.009178913,740.0658569,-0.005975328,740.0658569,-0.00601868,740.0658569,-0.00735097,740.0658569,-0.007732778,740.0658569,-0.008897345,740.0658569,-0.002920913,740.0658569,-0.004323625,740.0658569,-0.003998624,740.0658569,-0.00623966
738.9295044,-0.006744138,738.9295044,-0.007149194,738.9295044,-0.009375847,738.9295044,-0.005067065,738.9295044,-0.000207918,738.9295044,-0.005945301,738.9295044,-0.006124717,738.9295044,-0.006433085,738.9295044,-0.006543203,738.9295044,-0.009229751,738.9295044,-0.006405895,738.9295044,-0.001017885,738.9295044,0.004477302,738.9295044,-0.009051766,738.9295044,-0.003600681,738.9295044,-0.00690162,738.9295044,-0.008504629,738.9295044,-0.006753467,738.9295044,-0.006679498,738.9295044,-0.007423501,738.9295044,-0.007653788,738.9295044,-0.008715061,738.9295044,-0.002911039,738.9295044,-0.004453803,738.9295044,-0.004666157,738.9295044,-0.006021233
737.9348755,-0.007619807,737.9348755,-0.008066381,737.9348755,-0.009902152,737.9348755,-0.005476141,737.9348755,-0.001040766,737.9348755,-0.006424821,737.9348755,-0.006756423,737.9348755,-0.007505128,737.9348755,-0.00706857,737.9348755,-0.009040661,737.9348755,-0.007074275,737.9348755,-0.001402977,737.9348755,0.004524225,737.9348755,-0.008956381,737.9348755,-0.005050485,737.9348755,-0.007261524,737.9348755,-0.009409538,737.9348755,-0.006086992,737.9348755,-0.007213815,737.9348755,-0.007518815,737.9348755,-0.008604224,737.9348755,-0.009051817,737.9348755,-0.003324,737.9348755,-0.004309016,737.9348755,-0.005401597,737.9348755,-0.0070268
736.9398804,-0.007718842,736.9398804,-0.008675886,736.9398804,-0.009356644,736.9398804,-0.005669753,736.9398804,-0.000802758,736.9398804,-0.006268238,736.9398804,-0.006103686,736.9398804,-0.006333194,736.9398804,-0.00725908,736.9398804,-0.008813949,736.9398804,-0.006325387,736.9398804,-0.001797215,736.9398804,0.003973655,736.9398804,-0.009507204,736.9398804,-0.004412294,736.9398804,-0.00756761,736.9398804,-0.009730517,736.9398804,-0.006846024,736.9398804,-0.007003418,736.9398804,-0.008218508,736.9398804,-0.008724196,736.9398804,-0.009811408,736.9398804,-0.002769646,736.9398804,-0.005536105,736.9398804,-0.004419418,736.9398804,-0.007076719
735.944519,-0.007961071,735.944519,-0.008029689,735.944519,-0.01031651,735.944519,-0.0058833,735.944519,-0.001180245,735.944519,-0.006485673,735.944519,-0.006015412,735.944519,-0.006935352,735.944519,-0.007267226,735.944519,-0.009352742,735.944519,-0.007080489,735.944519,-0.001094425,735.944519,0.004312274,735.944519,-0.009387348,735.944519,-0.004322446,735.944519,-0.006643555,735.944519,-0.00894497,735.944519,-0.006763355,735.944519,-0.007106006,735.944519,-0.007608056,735.944519,-0.008754031,735.944519,-0.009907567,735.944519,-0.003701048,735.944519,-0.005013844,735.944519,-0.005261422,735.944519,-0.007244926
734.9488525,-0.008219169,734.9488525,-0.008207737,734.9488525,-0.010111656,734.9488525,-0.006144932,734.9488525,-0.000304364,734.9488525,-0.00566638,734.9488525,-0.005491069,734.9488525,-0.006678428,734.9488525,-0.007267226,734.9488525,-0.009066774,734.9488525,-0.007149653,734.9488525,-0.000771028,734.9488525,0.00463784,734.9488525,-0.008917734,734.9488525,-0.004150284,734.9488525,-0.007201391,734.9488525,-0.008843474,734.9488525,-0.006194391,734.9488525,-0.007937688,734.9488525,-0.007749154,734.9488525,-0.008089148,734.9488525,-0.009245412,734.9488525,-0.002828904,734.9488525,-0.00449039,734.9488525,-0.005281983,734.9488525,-0.006965667
733.9528198,-0.007690563,733.9528198,-0.007687868,733.9528198,-0.009741503,733.9528198,-0.005889429,733.9528198,-0.000593677,733.9528198,-0.005347343,733.9528198,-0.005728259,733.9528198,-0.006382887,733.9528198,-0.006453386,733.9528198,-0.008695373,733.9528198,-0.006888983,733.9528198,-0.001066899,733.9528198,0.0049957,733.9528198,-0.009284536,733.9528198,-0.004235963,733.9528198,-0.006915021,733.9528198,-0.008980216,733.9528198,-0.006679192,733.9528198,-0.006434462,733.9528198,-0.007160907,733.9528198,-0.007927064,733.9528198,-0.009618976,733.9528198,-0.002656354,733.9528198,-0.004289844,733.9528198,-0.00576249,733.9528198,-0.006558655
732.9564209,-0.007677695,732.9564209,-0.007838957,732.9564209,-0.009667029,732.9564209,-0.005026433,732.9564209,-0.001024496,732.9564209,-0.005320392,732.9564209,-0.005927172,732.9564209,-0.005941267,732.9564209,-0.006811929,732.9564209,-0.008593971,732.9564209,-0.00697178,732.9564209,-0.00082534,732.9564209,0.004907831,732.9564209,-0.008600621,732.9564209,-0.00411213,732.9564209,-0.006736186,732.9564209,-0.00850935,732.9564209,-0.006532187,732.9564209,-0.006775945,732.9564209,-0.007522784,732.9564209,-0.007908865,732.9564209,-0.009197515,732.9564209,-0.002576538,732.9564209,-0.00412331,732.9564209,-0.004373753,732.9564209,-0.006098172
731.9596558,-0.007130249,731.9596558,-0.007831228,731.9596558,-0.009690167,731.9596558,-0.005592738,731.9596558,-0.001029868,731.9596558,-0.005319523,731.9596558,-0.005488257,731.9596558,-0.006837513,731.9596558,-0.006831091,731.9596558,-0.0088314,731.9596558,-0.007028277,731.9596558,-0.000386513,731.9596558,0.004617878,731.9596558,-0.008819631,731.9596558,-0.004467946,731.9596558,-0.007207603,731.9596558,-0.009835703,731.9596558,-0.006922817,731.9596558,-0.006942383,731.9596558,-0.007212593,731.9596558,-0.007665996,731.9596558,-0.009284435,731.9596558,-0.003204583,731.9596558,-0.00460802,731.9596558,-0.004974998,731.9596558,-0.006412527
730.9625854,-0.007710502,730.9625854,-0.007411794,730.9625854,-0.009909135,730.9625854,-0.005914915,730.9625854,-0.001067312,730.9625854,-0.006061159,730.9625854,-0.006399008,730.9625854,-0.006986351,730.9625854,-0.006943555,730.9625854,-0.009371894,730.9625854,-0.007238714,730.9625854,-0.00114281,730.9625854,0.004507381,730.9625854,-0.009070576,730.9625854,-0.003817249,730.9625854,-0.007332542,730.9625854,-0.009118132,730.9625854,-0.007208367,730.9625854,-0.006947223,730.9625854,-0.007350257,730.9625854,-0.008827596,730.9625854,-0.009708293,730.9625854,-0.002636646,730.9625854,-0.004954371,730.9625854,-0.005379559,730.9625854,-0.00713412
